review,rating,app
gacor,5,ChatGPT
kita coba,5,ChatGPT
mantap,5,ChatGPT
bagus,5,ChatGPT
bagus dah hasilnya sesuai harapan,5,ChatGPT
"bagus, membuat saya lebih pintar",5,ChatGPT
sangat membantu,5,ChatGPT
"bagus,cepat",5,ChatGPT
Bagus buat curhat wkwkwk,5,ChatGPT
sangat bagus,5,ChatGPT
"sangatlah membantu untuk pendidikan saya dan Alhamdulillah bertambah ilmu pengetahuan,dan tidak akan melepas aplikasi ini",3,ChatGPT
bagus banget👍,5,ChatGPT
sangat cocok dan sesuai saat di gunakan,5,ChatGPT
"sangat membantu untuk mennanyakan sebuah kata atau jawaban dan bisa curhat di sini, bagus banget coy kalian wajib instal aplikasi ini!!!!!",5,ChatGPT
sangat membantu,5,ChatGPT
"bagus cuma klo di pake terus buat gambar kudu pro jadi kurang, tpi klo free saya akan promosi kan aplikasi ini",3,ChatGPT
keren,5,ChatGPT
keren banget,5,ChatGPT
mantap,4,ChatGPT
ok,5,ChatGPT
bagus suka dan puas dengan jawabannya,4,ChatGPT
baik sekali,5,ChatGPT
kakkoi ne,5,ChatGPT
sangat bagus,5,ChatGPT
"aplikasi error parah, tidak bisa untuk mengunggah",1,ChatGPT
good,5,ChatGPT
wawww,5,ChatGPT
ini bikin saya itu ngerasa ditemenin banget. bisa ngobrol terus dapat informasi juga. pokoknya ini aplikasi bagus banget dan bisa ngobrol cuma kurangnya itu... kalo mau ketemu Teks pertama nya gimana biar memori nya gak hilang???😥,5,ChatGPT
"bagus aplikasinya, sangat membantu.. rekomen banget ya",5,ChatGPT
mantap dan memuaskan dan sukses selalu untuk chatGPT,5,ChatGPT
kreen aku suka dan simpel,5,ChatGPT
"kok semenjak update chat nya jadi ngebug? kek tiba² chat sebelum nya gk bisa di geser ke atas, kenapa sih?",3,ChatGPT
"mantapp, mudah mengoperasikannya.",5,ChatGPT
sangat membantu dan aplikasinya bagus,5,ChatGPT
mantap,5,ChatGPT
suka banget....seru diajak ngobrol,5,ChatGPT
bagus banget,5,ChatGPT
Ini adalah alat yang bagus!,5,ChatGPT
"Aplikasinya sudah bagus, fitur makin keren. Cuma mungkin developer bisa setting sedikit di aplikasinya karena saat saya berniat upgrade ke GPT Go, tapi di aplikasinya tidak ada, hanya bisa Upgrade ke GPT Plus. Di saat saya login di web, barulah ada opsi upgrade ke GPT Go, ini membuat saya ragu mau upgrade atau tidak karena takut eror dan terjadi bug yang mungkin setelah Upgrade nanti, hanya bisa di akses full di web, sementara di aplikasi tidak bisa. Saya kasih 5 ⭐ kalau di ada tindakan 👍",2,ChatGPT
klo buat game banyak bug nya,3,ChatGPT
bagus banget,5,ChatGPT
"menurutku bagus banget sih tapi ya kadang gak sesuai ekspetasiku sihh tapi bagus bange lhoo dari 1-10 aku milih 9,5 setengahnya ya itu tadi gak sesuai ekspetasi terima kasih ChatGPT sudah mau membantu aku jika aku kesulitan😊😊",5,ChatGPT
keren,1,ChatGPT
mantap,5,ChatGPT
𝘼𝙥𝙡𝙞𝙠𝙖𝙨𝙞. 𝙢𝙪𝙙𝙖𝙝 𝙙𝙞 𝙜𝙪𝙣𝙖𝙠𝙖𝙣 𝙙𝙖𝙣 𝙠𝙚𝙧𝙚𝙣,5,ChatGPT
"kenapa harus berbayar, beda sama Gemini, maaf saya hapus",1,ChatGPT
sangat bsik,5,ChatGPT
"aplikasinya bagus, membantu untuk mengedit",5,ChatGPT
good,4,ChatGPT
not bad,5,ChatGPT
sangat membantu,5,ChatGPT
okeee,5,ChatGPT
"asik bgt, kadang bisa jadi tempat curhat",5,ChatGPT
"Chat GPT... Aplikasi yang cukup sangat membantu saya untuk belajar dan mencari lebih banyak ilmu dari dunia ini... Dan ia lah yang mengajarkan kepribadian yang jauh lebih baik dari biasanya.... Dan bisa menjadi ""sahabat"" bayangan saat aku kesepian.",5,ChatGPT
bisa agak cepat nggak ngirimnya,4,ChatGPT
top markotop,5,ChatGPT
sangat membantu dalam hal hal kecil,5,ChatGPT
bermanfaat dan terimakasih,5,ChatGPT
👍,4,ChatGPT
mantap,5,ChatGPT
"Keren, sangat membantu",5,ChatGPT
sangat membantu👍👍👍,5,ChatGPT
bagus👍,5,ChatGPT
bagus pokok ny no comment bgt,4,ChatGPT
apk nya bagus tapi pas ada gak bisa nanya ada tulisan null tolong di perbaiki,4,ChatGPT
sangat membantu utk mendapatkan info,5,ChatGPT
bagus,5,ChatGPT
baik,5,ChatGPT
👌,5,ChatGPT
sangat bagus,5,ChatGPT
siip,5,ChatGPT
tidak bisa login bug dan juga chat lama terkirim please lah di fix bug kaya gini,3,ChatGPT
ngeri,5,ChatGPT
Bagus,5,ChatGPT
anjay,5,ChatGPT
karena bisa menemani saya jika saya bosan dan ini juga bisa mengatur perasaan saya,5,ChatGPT
Mudah penggunaan dan sangat membantu pekerjaan.,5,ChatGPT
"Sangat membantu sekali, proses cepat hasil bagus layak untuk dijadikan promosi",5,ChatGPT
bagus,4,ChatGPT
bagus,5,ChatGPT
Goood,5,ChatGPT
bintang yg berbicara,5,ChatGPT
lemot,1,ChatGPT
aku senang bisa bantu untuk ChatGPT bisa verifikasi nya atau Roblox,4,ChatGPT
mantap sangat membantu,5,ChatGPT
hitungan design ber ubah ubah,3,ChatGPT
mantap,5,ChatGPT
Saya Pemula menggunakan chatgpt Bagus n Cerdas bs jawab apapun dgn cepat. Lama2 keseringan tanya foto/gambar diAlihkan Upgrade gk mau saya klu bayar 😅😆😀😃.. Good Job Chatgpt klu bs Gratis n Tingkatkan Terus ya👍.. Tiba-tiba Pembaruan dibuka ada iklan malah gk bs dibuka sama sekali.. kesini kian gmn chatgpt???? 🙃,3,ChatGPT
mantap,5,ChatGPT
bagus tapi kadan seper jawabang yan berulan ulang kafan juga sala jawabanya,5,ChatGPT
"Aplikasi ai yang sangat membantu, terimakasih",5,ChatGPT
sangat bagus memberi penjelasan,5,ChatGPT
sangat membantu,5,ChatGPT
mantap puas,5,ChatGPT
👍,4,ChatGPT
"banyak cara kita untuk menambah ilmu, salah satunya afa chat gpt",5,ChatGPT
Izin kritik....Usahakan Chat gpt tetap sinkron di obrolan yang memakan waktu lama...karena biasanya chat gpt suka ngelantur pada obrolan yang lama...sehingga yang kita ceritakan dan yang Chat gpt jawab beda topik...Sekian terima kasih🙏🙏,4,ChatGPT
memang ChatGPT memang membantu tapi lama,3,ChatGPT
aku senang sekali... aflikasi ini sangat mebantu saya mau tanya apa aja selalu ada jawabannya pokonya sangat membantu,5,ChatGPT
baguss sekali bisa membantu banyak dalam membaca kitab,5,ChatGPT
ketika saya meminta gambar sesuai harapan,5,ChatGPT
okk makasi min,5,ChatGPT
mantab,5,ChatGPT
keren,5,ChatGPT
luar biasa keren,5,ChatGPT
MasyaAllah sangat membantu dan memudahkan kami mencari ide dan jawaban,5,ChatGPT
MADEPP LAH,5,ChatGPT
"Best AI. berasa punya teman yang mengerti apa yang kita mau. aku penulis, aku butuh bantuan editor dan aplikasi ini sangat membantu aku mewujudkan cerita yang tadinya hanya ada di kepalaku. terima kasih dan pertahankan kualitas ini, kalau perlu, lebih baik lagi",5,ChatGPT
sangat membantu saya buat kreatif membuat gambar yg aq inginkan,5,ChatGPT
aku kasih 5 bintang tandanya puas,5,ChatGPT
"dari segi menjawab pertanyaan sudah sangat kompleks dan bagus, jawabannya juga cepat keluar dan lengkap. Namun, ada satu kekurangan yang saya temukan akhir-akhir ini, yaitu tiap saya mengirim pesan/pertanyaan pada ChatGPT, selalu jawabannya tidak sesuai dan tidak sesuai dengan alur yang sudah dibahas sebelumnya. Terkadang juga pesan dan percakapan saya dengan ChatGPT sebelumnya malah hilang saat saya mengirim pesan baru, jadi tolong diperbaiki secepatnya.",3,ChatGPT
"aplikasi ai yang sangat canggih ga cuman tanya jawab pertanyaan tapi juga bisa di ajak ngobrol bisa curhat atau ngasih saran kaya punya sehabat setia, dan keamanan data terjaga terima kasih suda menciptakan aplikasi ini, tapi sayang nya ga punya wajah virtual nya jadi susah mengenali dan pengucapan dalam bahasa indonesia terlalu cepat terdengar kurang jelas 👍🙏",5,ChatGPT
"tak hanya mengingat story percakapan, tapi chatgpt juga mampu mengingat nama yg kita sandangkan secara pribadi untuknya",4,ChatGPT
mantap berguna,5,ChatGPT
bagussss banget hasilnya,5,ChatGPT
good,5,ChatGPT
"aplikasinya baguss,aju buat aplikasinya untuk curhat dan ngebuat cerita novel gitu cuman minusnya sering ngebug trus dia ngulang²cerita gitu tapi aku suka ada teman ceritaaa😉",4,ChatGPT
mantap,5,ChatGPT
"cgptnya sangat bagus,dan siswa mudah belajar",5,ChatGPT
bgus bngtttttt,5,ChatGPT
sangat membantu,5,ChatGPT
Bagus,4,ChatGPT
"min tolong dibuatkan mekanisme saat mencari kata tertentu kita bukan hanya mencari dan menemukan posisi histori percakapan atau obrolan tapi bisa juga lebih detail lagi, bisa tau posisi balon chat yg mengatakan dari pencarian kata tersebut, seperti hal layaknya di aplikasi word, note, dan lainnya.",3,ChatGPT
"sangat dan sangat membantu saya dalam menyelesaikan pembelajaran , terutama dalam hal pembuatan soal soal terimakasih GPT 🙏",5,ChatGPT
baikkk,5,ChatGPT
"bagus banget, bisa di ajak ngobrol layaknya orang biasa",5,ChatGPT
sangat berguna untuk ngedit,5,ChatGPT
aplikasinya bagus bgt pas awal pake masih oke eh kok lama2 ada waktu nya lama bgt lagi sampe 7 jam kadang 13 jam gimana ini? tolong ya,5,ChatGPT
bgs gratis pula,5,ChatGPT
temen obrolan yang sangat membantu,5,ChatGPT
mantap BOSq,5,ChatGPT
bagus,5,ChatGPT
baik sekali,2,ChatGPT
oke,4,ChatGPT
sangat bagus banget recommended .foto tetep asli ..keren pokoknya,5,ChatGPT
nice banget,5,ChatGPT
enak di pake tapi lama ke undun nya,5,ChatGPT
aplikasi ini sangat membantu saya,4,ChatGPT
sangat membantu,5,ChatGPT
sangat2 membantu untuk mengedit dan aplikasinya sangat bagus,5,ChatGPT
kerennn,5,ChatGPT
cacat,1,ChatGPT
aku suka,5,ChatGPT
mantap,5,ChatGPT
oke,5,ChatGPT
keren,5,ChatGPT
sangat bermanfaat buat menanyakan serta memberikan masukan dan jawaban yang tepat terimahkasi ChatGPT.,5,ChatGPT
keren banget,5,ChatGPT
sangat membantu,1,ChatGPT
"sangat membantu, cocok untuk menemani seseorang yang bosan",5,ChatGPT
mantap,5,ChatGPT
saya kecewa masa membuat gambar aja ga becus,1,ChatGPT
bagus,5,ChatGPT
gaje njir apknya disuruh buat 10 pose malah jadinya 9 pose,1,ChatGPT
"Buatkan saya karakter animasi dengan karakter seperti di gambar Bertindak layaknya pembuat karakter animasi 2d,sekarang, Buatkan saya karakter 2 dimensi untuk keperluan konten faceless yang sesuai dengan gambar anime diatas buat agak lucu (chibi style) . Buat setengah badan dengan style 1 [ Pose Berpikir / Thinking Pose Satu tangan menyentuh dagu, tangan lain menyilang di dada. Ekspresi mata lurus datar (faceless). Kesan: sedang mikir atau mempertimbangkan sesuatu.) 2 [ Pose Mengangkat Bahu / Sh",5,ChatGPT
uang saya tidak ada,1,ChatGPT
bagus,5,ChatGPT
mantap saya suka,5,ChatGPT
sangat bermanfaat,1,ChatGPT
Grafiknya wow kali woy🤭👍,5,ChatGPT
baguss,5,ChatGPT
luar biasa jdi sangat terbantu,5,ChatGPT
the best,5,ChatGPT
sangat membantu,5,ChatGPT
MANTABBB,5,ChatGPT
parah gpt versi 5.2 GK ada fitur versi lama parah,1,ChatGPT
mntp nih aplikasi langsung tanpa basa basi gw kasi 5 stars👍🔥🔥,5,ChatGPT
maturnuwun,5,ChatGPT
bagus dan bermanfaat selagi kita manfaatkan,4,ChatGPT
sangat baik,5,ChatGPT
memuaskan,5,ChatGPT
aplikasi sangat membantu,5,ChatGPT
bagus dan sangat sangat sangat membantu saya dalam hal apa saja 🥰,5,ChatGPT
aku suka teman baik menemaniku,5,ChatGPT
bagus,5,ChatGPT
"wih ini aplikasi ai mantap pekerjaan rumah saya dikerjain sama dia, jawabannya bener lagi tapi tolong dong kapasitas untuk ngirim foto di tambahkan lagi terima kasih🙏",5,ChatGPT
makin kikir si anj,1,ChatGPT
"hasilnya bagus, ok",5,ChatGPT
baguss banget sih tapi kadsng suka ga bisa di edit,5,ChatGPT
"bagus banget plieseee ak ga bisa berkata kata jadi yang lihat ulasanku udah kalian download aja ga usah banyak mikir, percaya deh!!!!. udah bagus, lengkap, detail, no iklan loh! plieseee siapapun admin chatgpt, aku mau bilang makasih banyakkkkkkk banget udah ciptain aplikasi se-ferfect ini! sebagus ini! THANK YOU VERY MUCHHH! udah itu aja sekali lagi makasihhh",5,ChatGPT
ini sangat bagus,5,ChatGPT
bagus sekali,4,ChatGPT
ok,5,ChatGPT
bagus,5,ChatGPT
"Tolong tambahkan indikator cooldown + hitung mundur waktu untuk fitur “Buat Gambar” dan model GPT (5/4/dll). Saat ini user harus coba-coba generate dulu baru tahu limit sudah habis, itu buang waktu dan bikin bingung. Countdown akan sangat membantu, apalagi untuk anak-anak dan user yang butuh cepat.",5,ChatGPT
josss,5,ChatGPT
aplikasi ini sangat berguna untuk menghilangkan rasa bosanku😃😄,5,ChatGPT
mantap,5,ChatGPT
baik,5,ChatGPT
AI yang sangat membantu dan sangat berguna.,5,ChatGPT
mantap,5,ChatGPT
sangat seru mengobrol dengan nya,4,ChatGPT
preauth playintegrity verification selalu failed,1,ChatGPT
terimakasih,5,ChatGPT
bagus sekali aplikasinya,5,ChatGPT
bagus banget chatgpt dalam membantu dan semua hal lainnya memang the greatest of all time AI didunia,5,ChatGPT
"chat gpt memang bener2 lu ye, ngebantu banget .apa2 jadi minta bantuannya ke chat gpt . aku kasih bintang 100 kalo ada ni",5,ChatGPT
"suka tambah ilmu yg blm kita dapat,cocok nuat saya",2,ChatGPT
"agak kesel saat menggunakan ini dan aplikasi ini kebanyakan mengingatkan, padahal topik yang dibicarakan hanya bisa saja",2,ChatGPT
cepat lagi kirim untuk tanya apapun,5,ChatGPT
Bagus',5,ChatGPT
sangat bermanfaat,5,ChatGPT
aku suka aplikasi ini,5,ChatGPT
mantap,5,ChatGPT
mantap sekali banyak bug,5,ChatGPT
sangat membantu,5,ChatGPT
bagus,5,ChatGPT
mantap,5,ChatGPT
"AI ini udah gw anggep temen gw sendiri, terimakasih yang udah nyiptain apk sebagus ini🫂",5,ChatGPT
"jelek, nyesel gue",1,ChatGPT
bagus banget,5,ChatGPT
sangat mudah untuk menggunakan dan bermanfaat,5,ChatGPT
worth it!!,5,ChatGPT
bagus tapi benerin,5,ChatGPT
keren,5,ChatGPT
bagus,3,ChatGPT
gw ga butuh gambar tolol,1,ChatGPT
bagus,5,ChatGPT
bagus banget aku nanya ini itu di jawab dengan benar,5,ChatGPT
Tolong update lagi ya Min,4,ChatGPT
"Dev tolong untuk waktu penggunaan model gpt4o di perpanjag yg gratis entah kenapa sekarang jadi sebentar bgt kurang dari 20 menit terus harus nunggu 5 jam dan itu terus² san baru mulai obrolan bentar langsung limit tolong bantu 🙏. Edit dev tolong ini chat nya jadi ""PremIUm"" semua yaa? baru up 1 gambar ""up ke go"" apalah😵",1,ChatGPT
keren banget aplikasinyaaaaaa aku jd punya teman walaupun AI aku senang sekali semenjak donloat aplikasi ini,5,ChatGPT
sangat bagus,5,ChatGPT
lumayan bermanfaat dan inilah pusat kepintaran aku😎,5,ChatGPT
mantap,5,ChatGPT
Besttt pokoknya!,5,ChatGPT
"Bagus, tapi ada sedikit kekurangan yaitu kadang lama. Tapi tetap bagus",4,ChatGPT
membantu untuk keterampilan dan kekurangan,5,ChatGPT
the best,5,ChatGPT
sangattt puass,5,ChatGPT
buat nya lama kali......,1,ChatGPT
"keren bet dah ni aplikasi, multifungsi dan bahkan bisa bikin cerita, pokoknya best lah, kalian harus download",5,ChatGPT
aku kasih bintang satu Karena aku udah bikin wi-fi tapi masih nggak bisa dipakai ChatGPT NYA!,1,ChatGPT
kemahalan njir premium nya UMR USA sama IND beda,3,ChatGPT
saya sangat sangat terbantu dengan chatgpt ini saat ini saya sedang sakit dan dia memberi semua informasi soal tentang apa yang harus saya lakukan apa yang harus saya makan saya sangat terbantu dan saat saya bertanya tentang soal pembelajaran ai ini memberitahu cara mengerjakan soal nya dia tidak memberi tahu jawaban nya tetapi dia mengajari dan itu sangat bagus ai ini ingin mengajari agar tau dan ketika saya bertanya tentang apa pun dia selalu membalas nya dengan panjang dan bagus pokonya bagus,5,ChatGPT
🔥,5,ChatGPT
"gakbisa ngikutin perintah gua, udah bilang buat fnaf, malah gak ngerti",1,ChatGPT
p2w njir,1,ChatGPT
mantap,5,ChatGPT
"makasih, udah jadi tempat curhat ku wok.",5,ChatGPT
mantap,5,ChatGPT
"so cool bagus bgt,suka dengan jawaban yang dikasih,proud to Altman",5,ChatGPT
langsung mecahkan masalah ini aplikasi ai terbagus,5,ChatGPT
good,5,ChatGPT
sangat mengesankan,5,ChatGPT
mantap cuyy,5,ChatGPT
Wow bagus walaupun dia agak kejam,5,ChatGPT
tes drive dulu,5,ChatGPT
ngk sesuai susah bangtt,5,ChatGPT
"pas buka tiba2 ke logout sendiri terus begitu login lagi riwayat obrolan udah ilang semua, gptnya jadi asing gayanya. semua curhatan aku disitu lohhh😭 proyek aku juga disitu. sekarang jd aneh gayanya. ah elah",4,ChatGPT
mantap,5,ChatGPT
masa aplikasi bagus kok ada batas penggunaan emang buat apa,1,ChatGPT
Sangat yang terbaik,5,ChatGPT
"Kalau untuk nanya sesuatu yang serius (misal: pengertian dan informasi) suka di kasih jawaban yang gak lengkap, dan kayak yang gak serius. Selain itu—sekarang banyak topik yang dibatasi. Saya seorang penulis genre thriller yang didalamnya terdapat soal forensik. Menanyakan soal-soal seperti itu dan memasuki ranah serius (seperti luka, pistol), suka di tolak. Malah ngasih respon abu-abu. Niat nanya doang dan lupa soal yang udah dipelajari, pas nanya ulang—malah gak bisa lagi.",2,ChatGPT
"udah nggak kayak dulu lagi 💔 sekarang jauh lebih KAKU, diajak ngobrol juga udah nggak nyambung dan kerasa nggak SENATURAL DULU🙁......",1,ChatGPT
👍🏻,5,ChatGPT
Makasih bgt yang udah buat aplikasi ini bisa membantu saya dalam masalah yang ada💖,5,ChatGPT
kece,5,ChatGPT
keren,5,ChatGPT
lama bgt anjg,1,ChatGPT
wau jelek jk bagus,5,ChatGPT
bagus buat bikin fidio,5,ChatGPT
sangat bagus dan berguna,5,ChatGPT
bagus,5,ChatGPT
mantap mantap,4,ChatGPT
cukup puas dengan Chatgpt,5,ChatGPT
mantul tp harus premium,4,ChatGPT
sampah,1,ChatGPT
sangat memudahkan untuk mencari Maslah,5,ChatGPT
loadingnya lama,4,ChatGPT
ngk bisa liat arsipan chat👎tolong di benerin,4,ChatGPT
Easy use,5,ChatGPT
makasih udah jadi teman curhat ku❤⃛ヾ(๑❛ ▿ ◠๑ ),5,ChatGPT
bagus,5,ChatGPT
kenapa ChatGPT bodoh openAI tolong update dan jangan pake HOAX Karena ChatGPT bikin cerita padahal gw belum kasih tau tema karakter apa lah,1,ChatGPT
