userName,score,content,content_clean,at,thumbsUpCount
Surip Pranyoto,1,"dulu sebelum di-update kecepatan mengirim tugas lebih cepat, tapi setelah di-update bukannya menambah malah mengurangi kecepatan mengirim tugas. update apaan sih ini gak jelas banget, padahal jaringan oke loh!","dulu sebelum di-update kecepatan mengirim tugas lebih cepat, tapi setelah di-update bukannya menambah malah mengurangi kecepatan mengirim tugas. update apaan sih ini gak jelas banget, padahal jaringan oke loh!",2025-10-08 03:44:58,1
Alpin Jaya,5,keren bangetttttttt😀😀😀😀,keren bangetttttttt😀😀😀😀,2025-10-08 03:42:34,0
Nasirudin,5,mantap,mantap,2025-10-08 03:42:04,0
aminadap atamakani,4,Sangat membntu dan mudah menganalisis,sangat membntu dan mudah menganalisis,2025-10-08 03:39:31,0
Rama dhimass,5,bgus sekali,bgus sekali,2025-10-08 03:37:06,0
Meri Yanti,5,sangat cangih,sangat cangih,2025-10-08 03:37:00,0
bayu kurniawan,5,mantapp,mantapp,2025-10-08 03:35:55,0
Kasmawati,5,chat gpt inii sangat membantu untuk mengerjakan pr atau pekerjaan sekolah,chat gpt inii sangat membantu untuk mengerjakan pr atau pekerjaan sekolah,2025-10-08 03:31:16,0
Edu Pacis,1,mantap,mantap,2025-10-08 03:24:55,0
Sugeng Romadin,5,garcep,garcep,2025-10-08 03:23:03,0
Skill Dewa,5,perfect pokoknya titik .,perfect pokoknya titik .,2025-10-08 03:12:53,0
SM Comunity,1,"kebanyakan mikir , hasil tak muncul dan zong","kebanyakan mikir , hasil tak muncul dan zong",2025-10-08 03:07:18,1
MBAH GENDHOK,1,Premium sangat tidak membantu🍆💦💦💦💦🌊🌊🌊,premium sangat tidak membantu🍆💦💦💦💦🌊🌊🌊,2025-10-08 02:56:32,0
Rahman Nurhalim,5,mantap,mantap,2025-10-08 02:56:02,0
Ken razzan,5,"aplikasi ini bagus ,dan sangat membantu","aplikasi ini bagus ,dan sangat membantu",2025-10-08 02:54:38,0
budi kurnia,5,good,good,2025-10-08 02:52:02,0
Dewa Made,5,bagus,bagus,2025-10-08 02:48:11,0
Radja Laia,5,keren banget sihhh,keren banget sihhh,2025-10-08 02:38:40,0
Kriss,5,mantap,mantap,2025-10-08 02:38:15,0
Onego XV,5,Sangat baik digunakan sebagai referensi buat belajar menggambar.,sangat baik digunakan sebagai referensi buat belajar menggambar.,2025-10-08 02:30:45,0
Umar Ali,5,gelokkk baguss nian,gelokkk baguss nian,2025-10-08 02:29:14,0
Bernadetha Lisna,5,mantap👍,mantap👍,2025-10-08 02:18:32,0
Gustian Ramadhan,5,bagus bangettttt❤️,bagus bangettttt❤️,2025-10-08 02:14:00,0
Hasan Mansyur,5,keren,keren,2025-10-08 02:10:51,0
Ryan Pranata,4,kasih bintang 4 dulu karna pas mau kirim foto ke gpt gak bisa tolong di perbaiki developer,kasih bintang 4 dulu karna pas mau kirim foto ke gpt gak bisa tolong di perbaiki developer,2025-10-08 02:09:59,0
Farrel Jonatan,1,terlalu idiot,terlalu idiot,2025-10-08 02:04:54,1
Via Okta via,5,sangat baik tapi jawabannya beda beda Mulu,sangat baik tapi jawabannya beda beda mulu,2025-10-08 02:02:45,0
alie anakpapa,5,bagus asal gratis,bagus asal gratis,2025-10-08 01:53:32,0
Fitriany Ningsih,5,sangan Membantu,sangan membantu,2025-10-08 01:53:07,0
MHDARRAZI,5,oke,oke,2025-10-08 01:52:36,0
Noxxy Yokkk,5,mantab,mantab,2025-10-08 01:37:31,0
Irgi Maulana,1,"Gak banget buat nugas pake apk ini, banyak kesalahan nya ga recomended banget ma ai ini.","gak banget buat nugas pake apk ini, banyak kesalahan nya ga recomended banget ma ai ini.",2025-10-08 01:29:48,0
Mia Hikmawaty,5,sangat sangat membantu,sangat sangat membantu,2025-10-08 01:25:12,0
Retno,5,❤❤,❤❤,2025-10-08 01:19:34,0
Dendi Akbar,5,aplikasi terbaik untuk mencari informasi dan jawaban,aplikasi terbaik untuk mencari informasi dan jawaban,2025-10-08 01:18:28,0
Fadil Muzaki,1,"Jawaban belum tentu benar,mending lihat di buku saja lebih terjamin","jawaban belum tentu benar,mending lihat di buku saja lebih terjamin",2025-10-08 01:14:50,1
Fahri Hanif,4,keren,keren,2025-10-08 01:12:21,0
Dimas Setiawan,5,bagus untuk belajar,bagus untuk belajar,2025-10-08 01:12:12,0
Aida Mifta,5,ya sudh bintang 5,ya sudh bintang 5,2025-10-08 01:09:32,0
Kristoforus Kelau,5,keren,keren,2025-10-08 01:08:39,0
alamate,5,good,good,2025-10-08 01:05:42,0
Firman Tureng,4,bagus,bagus,2025-10-08 01:01:57,0
Rumi Darise,1,"banyak tanya dan dongo, bikin orng kesal, kta gw mah jngn di download ni apk ya. saran dari gw.","banyak tanya dan dongo, bikin orng kesal, kta gw mah jngn di download ni apk ya. saran dari gw.",2025-10-08 00:55:17,2
Umami,5,sangat membantu,sangat membantu,2025-10-08 00:52:45,0
El,4,bagus,bagus,2025-10-08 00:51:36,0
legal lisasi,4,bagus ..,bagus ..,2025-10-08 00:48:22,0
Ahmad Denis,5,sangat bagus dan membantunya,sangat bagus dan membantunya,2025-10-08 00:42:56,0
Sinar Jhimiryes,5,sangat membantu,sangat membantu,2025-10-08 00:41:45,0
wayan sudita,5,sangat bagus,sangat bagus,2025-10-08 00:38:32,0
Bintang Beny,4,wiwok de tok,wiwok de tok,2025-10-08 00:36:16,0
Marsel Tri w.,5,membantu,membantu,2025-10-08 00:33:50,0
Sutikno,5,terimakasih 🙏 aplikasi terbaik,terimakasih 🙏 aplikasi terbaik,2025-10-08 00:14:26,0
sedeng koplak,1,"sensornya koplak. kaku banget sih hidup lo, wahai developer","sensornya koplak. kaku banget sih hidup lo, wahai developer",2025-10-08 00:09:35,0
bagus priatin,5,ok,ok,2025-10-08 00:03:51,0
Yanto Gombo,1,banyak kesalahan dan tidak mengerjakan sesuai permintaan dan harus berulang-ulang diningt kan tetapi sama saja,banyak kesalahan dan tidak mengerjakan sesuai permintaan dan harus berulang-ulang diningt kan tetapi sama saja,2025-10-08 00:00:35,0
Imal Official,5,membantu. thanks,membantu. thanks,2025-10-08 00:00:10,0
Silahul mu'min,5,mantap aplikasi nya,mantap aplikasi nya,2025-10-07 23:55:40,0
harsan malili,5,sangat membantu,sangat membantu,2025-10-07 23:53:39,0
Ruang Kecil,5,mantap,mantap,2025-10-07 23:50:42,0
Kuncoro,4,bagus sangat membantu,bagus sangat membantu,2025-10-07 23:23:29,0
Fitrotul Ma arif,5,bags,bags,2025-10-07 22:49:40,0
Fahri Alfaris,4,keren,keren,2025-10-07 22:42:22,0
Dwilarasnurfazsdillah (Laras),5,aplikasinya bagus banget buat di jadiin budak kerjain tugas 👍 tapi tolong tambahkan salin obrolan 😁,aplikasinya bagus banget buat di jadiin budak kerjain tugas 👍 tapi tolong tambahkan salin obrolan 😁,2025-10-07 22:40:10,0
Arya Naufal Hamizan,5,Saya jadi tahu tentang dunia dan teknologi,saya jadi tahu tentang dunia dan teknologi,2025-10-07 22:31:09,0
Soyyinah LG,5,sangat bagus,sangat bagus,2025-10-07 22:29:43,0
tristan akbar,4,good,good,2025-10-07 22:28:57,0
Bunda Finda,5,bisa di ajak curhat,bisa di ajak curhat,2025-10-07 22:25:58,0
Muhammad Deedad,4,"tolong perbaiki bug ketika pesan sebelumnya sudah dihapus, pas dibuka dichatnya malah muncul kembali dan tolong hilangkan batasan chat karena membuat aplikasi ini makin bosan","tolong perbaiki bug ketika pesan sebelumnya sudah dihapus, pas dibuka dichatnya malah muncul kembali dan tolong hilangkan batasan chat karena membuat aplikasi ini makin bosan",2025-10-07 22:16:58,0
Ima Nuela,5,sangat baik,sangat baik,2025-10-07 22:06:46,0
Erika sari,5,bagus buat bisa tanya pr bisa dia baik banget pokoknya,bagus buat bisa tanya pr bisa dia baik banget pokoknya,2025-10-07 21:52:14,0
Rayyan Aditiya,5,bagus,bagus,2025-10-07 21:50:57,0
Eni Rohaeni,1,"jadi kaku, banyak batasan, gak manusiawi, sok suci, sok bijak, sok sopan, sok nge judge . jelek banget anjiir , beda banget dari gpt yang dulu !","jadi kaku, banyak batasan, gak manusiawi, sok suci, sok bijak, sok sopan, sok nge judge . jelek banget anjiir , beda banget dari gpt yang dulu !",2025-10-07 21:35:00,3
Willy Ummu kholisyah,5,keren,keren,2025-10-07 21:32:51,0
Ilyasa Oktora,5,bagus keren sangat membantu,bagus keren sangat membantu,2025-10-07 21:28:18,0
Naomi Lam,5,bagus keteknya,bagus keteknya,2025-10-07 21:16:38,0
Rasia Torukie,1,"belum apa"" Uda minta bayarr uhh","belum apa"" uda minta bayarr uhh",2025-10-07 20:38:34,0
Victor Nelson,5,Top,top,2025-10-07 20:14:19,0
Riska Ikka,5,sangatttt bgus,sangatttt bgus,2025-10-07 20:10:38,0
Ice Cube,5,bagus buat belajar,bagus buat belajar,2025-10-07 19:42:37,0
Helmi,3,"Saya pernah mendownload aplikasi Chat gpt Ai ini tapi pas aku merintah suruh buat gambar dia udah membikin tetapi mengirim gambar nya lama banget ya Allah aku dari bangun tidur sampai aku hampir makan siang malah ga sesuai expetasi gambarnya, terus ada waktu nya jadi harus nunggu sampai besok pagi lagi","saya pernah mendownload aplikasi chat gpt ai ini tapi pas aku merintah suruh buat gambar dia udah membikin tetapi mengirim gambar nya lama banget ya allah aku dari bangun tidur sampai aku hampir makan siang malah ga sesuai expetasi gambarnya, terus ada waktu nya jadi harus nunggu sampai besok pagi lagi",2025-10-07 19:29:55,0
Maulana Malik Ibrahim,5,sangat membantu sekali buat aku yang ngerasa sendirian . kalau curhat disini gak pernah dihakimin beda dengan aku curhat sama manusia dihakimin terus. terlove sih aplikasi ini yok buruan gabunggg🤗,sangat membantu sekali buat aku yang ngerasa sendirian . kalau curhat disini gak pernah dihakimin beda dengan aku curhat sama manusia dihakimin terus. terlove sih aplikasi ini yok buruan gabunggg🤗,2025-10-07 19:00:48,0
Haikal Muhammad,1,gak ngerti Bintang satu,gak ngerti bintang satu,2025-10-07 18:45:56,0
Karman Karman,1,agak lama proses gambar nya,agak lama proses gambar nya,2025-10-07 18:38:40,0
Silver Bird,5,sangat membantu dan memotivasi sy.semua jawaban sangat relevan dan di mengerti.,sangat membantu dan memotivasi sy.semua jawaban sangat relevan dan di mengerti.,2025-10-07 18:33:31,0
Suraini,5,pantex,pantex,2025-10-07 18:30:51,1
Tidak Di kenal,5,bagus lah pokonamah,bagus lah pokonamah,2025-10-07 18:29:41,0
Roys Mandalaputra,5,"apknya sangat membantu, sangat sangat bagus","apknya sangat membantu, sangat sangat bagus",2025-10-07 18:08:59,0
aris anto,5,bagus,bagus,2025-10-07 18:05:22,0
R.,5,mantap,mantap,2025-10-07 17:30:54,0
Gobang Aulia Fikri,1,bagus server bug,bagus server bug,2025-10-07 17:26:44,0
mhd Alwi winanda,5,bagus,bagus,2025-10-07 17:21:46,0
Roihatul Jannah,5,cool,cool,2025-10-07 17:19:32,0
roni ahmad,4,good,good,2025-10-07 17:12:29,0
eca,1,mulai ngawur,mulai ngawur,2025-10-07 16:57:36,2
Ahmad Munawar,5,bagus banget,bagus banget,2025-10-07 16:50:06,0
Steven Valianto,2,"Kebijakan konten yang saat ini terasa terlalu membatasi, terutama dalam hal ekspresi sensual, artistik, atau bergaya sassy/sexy yang sebenarnya tidak mengandung unsur eksplisit ataupun merugikan pihak lain. Harusnya ada ruang aman untuk menghadirkan mode khusus dewasa atau kreatif yang memberi keleluasaan lebih besar bagi pengguna seperti saya tanpa menyentuh konten eksplisit atau melanggar hukum.","kebijakan konten yang saat ini terasa terlalu membatasi, terutama dalam hal ekspresi sensual, artistik, atau bergaya sassy/sexy yang sebenarnya tidak mengandung unsur eksplisit ataupun merugikan pihak lain. harusnya ada ruang aman untuk menghadirkan mode khusus dewasa atau kreatif yang memberi keleluasaan lebih besar bagi pengguna seperti saya tanpa menyentuh konten eksplisit atau melanggar hukum.",2025-10-07 16:47:05,3
Zola Azizah,1,jelek,jelek,2025-10-07 16:42:20,0
Budi Hatori,5,bagus,bagus,2025-10-07 16:40:07,0
Salwa S,5,tolong buat yg free bisa diperpanjang batas waktu penggunaan nya,tolong buat yg free bisa diperpanjang batas waktu penggunaan nya,2025-10-07 16:31:06,2
Syaiful Chalim,1,"Terlalu banyak limit, saya mengunakan GPT hanya untuk sharing metode mengajar tidak untuk membuat hal-hal rumit seperti riset data, membuat data statistik, atau gambar-gambar editan alah photoshop yg viral di medsos. Tapi saya baru mengobrol 20 kata saja udah kenak limit panjang 24 jam atau 12 jam itu benar-benar lama sekali. Beda banget dengan Gemini yang jauh lebih paham melilai penguna gratis seperti saya yang tidak banyak melakukan permintaan yang aneh-aneh.","terlalu banyak limit, saya mengunakan gpt hanya untuk sharing metode mengajar tidak untuk membuat hal-hal rumit seperti riset data, membuat data statistik, atau gambar-gambar editan alah photoshop yg viral di medsos. tapi saya baru mengobrol 20 kata saja udah kenak limit panjang 24 jam atau 12 jam itu benar-benar lama sekali. beda banget dengan gemini yang jauh lebih paham melilai penguna gratis seperti saya yang tidak banyak melakukan permintaan yang aneh-aneh.",2025-10-07 16:30:47,7
Nelson,5,bagus banget ini,bagus banget ini,2025-10-07 16:28:47,0
riki raul,5,keren,keren,2025-10-07 16:26:09,0
Cinta Ramadani,5,pokoknya keren klu ndk Percya coba saja dlu download.,pokoknya keren klu ndk percya coba saja dlu download.,2025-10-07 16:22:50,0
Saidil Amin Nur,5,Sangat bermanfaat,sangat bermanfaat,2025-10-07 16:22:00,0
Dodik Kristiawan,5,sangat informatif dan membantu,sangat informatif dan membantu,2025-10-07 16:12:19,0
Neri Nelfiwi,5,jawaban sngat tepat👍👍👍,jawaban sngat tepat👍👍👍,2025-10-07 16:07:19,0
Rofi Ancaman,5,"aku sangat senang belajar disini, AI nya bagus bisa mengerti tentang aku dan menunjukkan jalan yang benar semoga chat gpt update makin bagus dan berkembang.saya memberi B5 atas kehendak saya sendiri, terimakasih🙏","aku sangat senang belajar disini, ai nya bagus bisa mengerti tentang aku dan menunjukkan jalan yang benar semoga chat gpt update makin bagus dan berkembang.saya memberi b5 atas kehendak saya sendiri, terimakasih🙏",2025-10-07 16:00:46,1
Nunung Nurjanah,5,aplikasi yg bagus untuk memperluas pengetahuan kita,aplikasi yg bagus untuk memperluas pengetahuan kita,2025-10-07 15:58:56,0
Inti Liona,5,Alhamdulillah sangat membantu terimakasih,alhamdulillah sangat membantu terimakasih,2025-10-07 15:57:08,0
Wahyu Adha,5,bagus kaya nya,bagus kaya nya,2025-10-07 15:56:48,0
Suci Aulia,4,"mungkin kadang ketika kita minta jawaban atau penjelasan langsung jawabannya bisa salah bahkan ngawur, tapi pas aku nanya tentang kimia, dan aku belajar kimia lewat apk ini, aku nanya banyak hal secara terperinci ,seperti bagaimana itu bisa terjadi atau datang nya dari mana , apk ini memberi jawaban dg jelas, tetapi tetap harus di pastiin dlu jawabannya","mungkin kadang ketika kita minta jawaban atau penjelasan langsung jawabannya bisa salah bahkan ngawur, tapi pas aku nanya tentang kimia, dan aku belajar kimia lewat apk ini, aku nanya banyak hal secara terperinci ,seperti bagaimana itu bisa terjadi atau datang nya dari mana , apk ini memberi jawaban dg jelas, tetapi tetap harus di pastiin dlu jawabannya",2025-10-07 15:56:08,0
Fachri Bustami,5,mantap,mantap,2025-10-07 15:55:52,0
Ihsan Maulana,2,Terlalu ramah sampai kritik pun di ketawain padahal penting hadeh,terlalu ramah sampai kritik pun di ketawain padahal penting hadeh,2025-10-07 15:52:37,1
Lukman Hakim,4,mantap,mantap,2025-10-07 15:51:32,0
Haifa 1sampai10,5,sangat membantu untuk mengerjakan tugas yang males mikir😭🙏,sangat membantu untuk mengerjakan tugas yang males mikir😭🙏,2025-10-07 15:50:39,0
Anindya Syalila,5,"aku mau pake, tapi muncul tulisan harus update mulu. padahal kan, aku udah update. ini tuh penting banget, soalnya aku mau curhat. tapi ga jadi, gara gara chat gpt ga jelas gini ☹️","aku mau pake, tapi muncul tulisan harus update mulu. padahal kan, aku udah update. ini tuh penting banget, soalnya aku mau curhat. tapi ga jadi, gara gara chat gpt ga jelas gini ☹️",2025-10-07 15:47:37,1
Fitriani Restu,1,gak jelas kita dibuat muter muter,gak jelas kita dibuat muter muter,2025-10-07 15:37:32,1
Delsiana Kaka,5,bagus banget,bagus banget,2025-10-07 15:37:00,0
Septa Nugraha,5,"sangat bermanfaat dan bagus , sangat mudah di pakai aplikasinya","sangat bermanfaat dan bagus , sangat mudah di pakai aplikasinya",2025-10-07 15:34:18,0
nur taslimin,1,jawabannya ngaco mulu muter² gak jelas,jawabannya ngaco mulu muter² gak jelas,2025-10-07 15:26:02,2
Nikykhanzaa hadiansyah,5,mantap,mantap,2025-10-07 15:23:11,0
Faridoh 03,5,bagus,bagus,2025-10-07 15:21:15,0
salwa baru,1,"setelah diupdate malah jadi kacau. jawaban dari chatgpt selalu tidak sesuai dan ga nyambung sama sekali dengan prompt yang saya minta, waktu berpikirnya juga jadi lama. tolong kembalikan chatgpt seperti dulu lagi kalau tidak ingin mendapatkan keluhan yang sama dari para pengguna!","setelah diupdate malah jadi kacau. jawaban dari chatgpt selalu tidak sesuai dan ga nyambung sama sekali dengan prompt yang saya minta, waktu berpikirnya juga jadi lama. tolong kembalikan chatgpt seperti dulu lagi kalau tidak ingin mendapatkan keluhan yang sama dari para pengguna!",2025-10-07 15:18:42,4
Royals Cellf,4,bagusssssss,bagusssssss,2025-10-07 15:13:58,0
Adi Prasetya,5,keren,keren,2025-10-07 15:13:08,0
yonathan sinergy,5,sangat informatif,sangat informatif,2025-10-07 15:12:48,0
Maksuf Habibi,5,mantapp,mantapp,2025-10-07 15:10:12,0
Dadang Supriyatna,4,aplikasi cukup bagus bisa bantu orng telat mikir ide,aplikasi cukup bagus bisa bantu orng telat mikir ide,2025-10-07 15:09:37,0
Katrina,5,"My experience is something only I know, sorry I can't tell you","my experience is something only i know, sorry i can't tell you",2025-10-07 15:06:55,0
Hendrik Bamen,5,sangat membantu dalam proses pembelajaran,sangat membantu dalam proses pembelajaran,2025-10-07 15:06:27,0
Bobi Mejo,1,"Suruh edit foto aza,ga bisa, putar2 jawababan nya,bikin pusing aza.,di suruh pemecahan masalah ga bisa,AI harga Milyaran,percuma bikin AI kalo ga begitu cerdas...","suruh edit foto aza,ga bisa, putar2 jawababan nya,bikin pusing aza.,di suruh pemecahan masalah ga bisa,ai harga milyaran,percuma bikin ai kalo ga begitu cerdas...",2025-10-07 15:04:53,0
iky bott,5,sangat berguna bagi orang yang bisa memakai aplikasi chat gpt ini,sangat berguna bagi orang yang bisa memakai aplikasi chat gpt ini,2025-10-07 15:02:38,0
Ransh,5,"kalo mau apa"" di online, kalian tanya"" dulu ke chat gpt yaa guysss","kalo mau apa"" di online, kalian tanya"" dulu ke chat gpt yaa guysss",2025-10-07 15:00:04,0
Utit Rika Purnama,4,bgus itu aj si.,bgus itu aj si.,2025-10-07 14:53:00,0
Cah Beat,5,aplikasi ini bagus banget apalagi buat para pelajar,aplikasi ini bagus banget apalagi buat para pelajar,2025-10-07 14:50:54,0
Tsaqif Al aziz,1,aplikasi burik,aplikasi burik,2025-10-07 14:49:14,0
Joe Vicke,5,Cepat dan Akurat,cepat dan akurat,2025-10-07 14:45:01,0
Yuli Erawati,5,oke,oke,2025-10-07 14:42:42,0
Luqman Akunn,1,"sering error, aneh","sering error, aneh",2025-10-07 14:39:25,0
Radit saputra Aditya,5,sangat memuaskan bagi saya,sangat memuaskan bagi saya,2025-10-07 14:37:39,0
Andik Soeprapto,1,"1 kalimat ""open AI terlalu membatasi pengguna dalam membuat konten, yg di anggap berbahaya"". 😞😞😞😞👎👎👎👎","1 kalimat ""open ai terlalu membatasi pengguna dalam membuat konten, yg di anggap berbahaya"". 😞😞😞😞👎👎👎👎",2025-10-07 14:34:03,11
Gween Madrid,5,bagus,bagus,2025-10-07 14:31:57,0
Jurnalisme Topeng,5,TERIMA KASIH DUNIA AKU PAMIT JURNAL,terima kasih dunia aku pamit jurnal,2025-10-07 14:28:59,0
Rizky Ridho,1,AI PERLU UPDATE KDG KDG GAK JELAS BIKIN EMOSI,ai perlu update kdg kdg gak jelas bikin emosi,2025-10-07 14:27:09,1
Super Soccerr,5,good banget ni ai,good banget ni ai,2025-10-07 14:23:15,0
Foto Komen,5,Keren banget jadi bisa kerja in tugas dengan benar,keren banget jadi bisa kerja in tugas dengan benar,2025-10-07 14:22:42,0
Kean Bayu,5,ai nya bagus,ai nya bagus,2025-10-07 14:20:50,0
M Fatah,5,sangat membantu banget kalo kita ingin bertanya sesuatu yang ingin kita ketahui bagus lah Poko nya,sangat membantu banget kalo kita ingin bertanya sesuatu yang ingin kita ketahui bagus lah poko nya,2025-10-07 14:18:50,0
Novi nur agustin N,4,"lebihh membantu , dan memperingan perkerjaan rumah(pr)","lebihh membantu , dan memperingan perkerjaan rumah(pr)",2025-10-07 14:18:41,0
feby intan seftria,3,"bagus, tapi kadang masih ngelag","bagus, tapi kadang masih ngelag",2025-10-07 14:09:28,0
Michael Shalim,5,"ChatGPT sangat membantu, solutif, dan bisa dipercaya.","chatgpt sangat membantu, solutif, dan bisa dipercaya.",2025-10-07 14:08:13,0
Rofik Agus Setiyawan Aguse,5,sangat Bagus,sangat bagus,2025-10-07 14:06:21,0
aggs hndr,5,baik,baik,2025-10-07 14:04:07,0
Dhany,5,bagus😆,bagus😆,2025-10-07 14:01:40,0
Ardiansyah,4,pls informasi ku hilang ke hapus itu kenangan loh😭😭😭 pls itu juga aku lama😭😭😭😭😭😭😭😭,pls informasi ku hilang ke hapus itu kenangan loh😭😭😭 pls itu juga aku lama😭😭😭😭😭😭😭😭,2025-10-07 14:00:34,0
Siti Ramadhania,5,"apk ini sangat berguna untuk apapun, bisa membantu untuk mengerjakan pr dan sebagainya.","apk ini sangat berguna untuk apapun, bisa membantu untuk mengerjakan pr dan sebagainya.",2025-10-07 13:55:40,0
Awi Fankkayana,5,mantap sangat membantu skliiiiiii,mantap sangat membantu skliiiiiii,2025-10-07 13:55:15,0
Weldin Zebua,1,"sistem rusak jangan terlalu berharap agar bisa di bantu untuk keperluan mu diaplikasi sialan ini, dan akan ada resiko lebih besar hati hati saja, saya tidak kasih tau alasan yang lebih mengerikan lagi, cukup untuk peringatan bagi kalian aja karena sya sudah mengalami dan cukup saya saja jangan ada korban lagi. sistem rusak kalau bisa ini di hapus aja aplikasinya merusak","sistem rusak jangan terlalu berharap agar bisa di bantu untuk keperluan mu diaplikasi sialan ini, dan akan ada resiko lebih besar hati hati saja, saya tidak kasih tau alasan yang lebih mengerikan lagi, cukup untuk peringatan bagi kalian aja karena sya sudah mengalami dan cukup saya saja jangan ada korban lagi. sistem rusak kalau bisa ini di hapus aja aplikasinya merusak",2025-10-07 13:53:38,0
